,j,Polarity,Coverage,Overlaps,Conflicts,Correct,Incorrect,Emp. Acc.
bugless_message_keyword_move,0,[0],0.02662261951029926,0.014768752429071124,0.006995724834823164,96,41,0.7007299270072993
bugless_message_keyword_refactor,1,[0],0.007967353284104159,0.004858142246404975,0.0029148853478429848,34,7,0.8292682926829269
bugless_message_keyword_renam,2,[0],0.00777302759424796,0.004275165176836378,0.00194325689856199,36,4,0.9
bugless_message_keyword_reorgan,3,[0],0.000971628449280995,0.000582977069568597,0.000388651379712398,5,0,1.0
bugless_message_keyword_restructur,4,[0],0.000582977069568597,0.000388651379712398,0.000194325689856199,2,1,0.6666666666666666
bugless_message_keyword_rewrit,5,[0],0.0025262339681305867,0.001554605518849592,0.000971628449280995,8,5,0.6153846153846154
bugless_message_keyword_simplif,6,[0],0.000582977069568597,0.000388651379712398,0.0,2,1,0.6666666666666666
bugless_message_keyword_simplifi,7,[0],0.004080839486980179,0.003692188107267781,0.00194325689856199,15,6,0.7142857142857143
bug_message_keyword_bad,8,[1],0.00388651379712398,0.003303536727555383,0.001554605518849592,13,7,0.65
bug_message_keyword_broken,9,[1],0.004275165176836378,0.003497862417411582,0.002137582588418189,14,8,0.6363636363636364
bug_message_keyword_bug,10,[1],0.1352506801399145,0.1331130975514963,0.07073455110765643,380,316,0.5459770114942528
bug_message_keyword_close,11,[1],0.016906335017489314,0.01146521570151574,0.0058297706956859695,58,29,0.6666666666666666
bug_message_keyword_concurr,12,[1],0.00777302759424796,0.007384376214535562,0.005635445005829771,27,13,0.675
bug_message_keyword_correct,13,[1],0.01729498639720171,0.014963078118927322,0.008938981733385153,57,32,0.6404494382022472
bug_message_keyword_corrupt,14,[1],0.004858142246404975,0.004080839486980179,0.002331908278274388,20,5,0.8
bug_message_keyword_crash,15,[1],0.001165954139137194,0.000777302759424796,0.000582977069568597,5,1,0.8333333333333333
bug_message_keyword_deadlock,16,[1],0.005441119315973571,0.004275165176836378,0.003109211037699184,28,0,1.0
bug_message_keyword_defect,17,[1],0.000194325689856199,0.000194325689856199,0.0,1,0,1.0
bug_message_keyword_disabl,18,[1],0.005635445005829771,0.004469490866692577,0.00388651379712398,12,17,0.41379310344827586
bug_message_keyword_endless,19,[1],0.000971628449280995,0.000971628449280995,0.000194325689856199,5,0,1.0
bug_message_keyword_ensur,20,[1],0.003109211037699184,0.0025262339681305867,0.001165954139137194,11,5,0.6875
bug_message_keyword_error,21,[1],0.017100660707345512,0.015157403808783521,0.010493587252234746,42,46,0.4772727272727273
bug_message_keyword_except,22,[1],0.028371550719005052,0.02506801399144967,0.013797123979790129,80,66,0.547945205479452
bug_message_keyword_fail,23,[1],0.04391760590750097,0.02934317916828605,0.020792848814613293,131,95,0.5796460176991151
bug_message_keyword_bugfix,24,[1],0.22172561212592304,0.18344345122425185,0.10046638165565487,664,477,0.581945661700263
bug_message_keyword_garbag,25,[1],0.003303536727555383,0.0027205596579867857,0.001554605518849592,9,8,0.5294117647058824
bug_message_keyword_handl,26,[1],0.020792848814613293,0.018072289156626505,0.011270890011659542,51,56,0.4766355140186916
bug_message_keyword_incomplet,27,[1],0.0013602798289933929,0.0013602798289933929,0.000777302759424796,4,3,0.5714285714285714
bug_message_keyword_inconsist,28,[1],0.004663816556548776,0.003497862417411582,0.00194325689856199,18,6,0.75
bug_message_keyword_incorrect,29,[1],0.009133307423241352,0.005635445005829771,0.0025262339681305867,32,15,0.6808510638297872
bug_message_keyword_infinit,30,[1],0.0025262339681305867,0.002331908278274388,0.000582977069568597,10,3,0.7692307692307692
bug_message_keyword_invalid,31,[1],0.006607073455110766,0.005246793626117373,0.0029148853478429848,26,8,0.7647058823529411
bug_message_keyword_issue,32,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_leak,33,[1],0.00388651379712398,0.0027205596579867857,0.0013602798289933929,15,5,0.75
bug_message_keyword_loop,34,[1],0.006218422075398368,0.005635445005829771,0.00194325689856199,23,9,0.71875
bug_message_keyword_minor,35,[1],0.007384376214535562,0.007384376214535562,0.007190050524679362,14,24,0.368421052631579
bug_message_keyword_mistak,36,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_npe,37,[1],0.013019821220365333,0.010493587252234746,0.003497862417411582,62,5,0.9253731343283582
bug_message_keyword_not|work,38,[1],0.0058297706956859695,0.00388651379712398,0.0027205596579867857,23,7,0.7666666666666666
bug_message_keyword_not|return,39,[1],0.00194325689856199,0.0013602798289933929,0.000582977069568597,9,1,0.9
bug_message_keyword_of|bound,40,[1],0.000194325689856199,0.000194325689856199,0.0,1,0,1.0
bug_message_keyword_patch,41,[1],0.07112320248736884,0.05946366109599689,0.04411193159735717,129,237,0.3524590163934426
bug_message_keyword_prevent,42,[1],0.009521958802953751,0.00777302759424796,0.0027205596579867857,31,18,0.6326530612244898
bug_message_keyword_problem,43,[1],0.012048192771084338,0.010299261562378547,0.006412747765254567,41,21,0.6612903225806451
bug_message_keyword_properli,44,[1],0.008356004663816556,0.006412747765254567,0.004275165176836378,28,15,0.6511627906976745
bug_message_keyword_race|condit,45,[1],0.000971628449280995,0.000777302759424796,0.000582977069568597,3,2,0.6
bug_message_keyword_repair,46,[],0.0,0.0,0.0,0,0,0.0
bug_message_keyword_resolv,47,[1],0.006995724834823164,0.006412747765254567,0.004080839486980179,13,23,0.3611111111111111
bug_message_keyword_threw,48,[1],0.026039642440730666,0.018849591916051303,0.009133307423241352,95,39,0.708955223880597
bug_message_keyword_timeout,49,[1],0.003109211037699184,0.0027205596579867857,0.001554605518849592,8,8,0.5
