,j,Polarity,Coverage,Overlaps,Conflicts,Correct,Incorrect,Emp. Acc.
bugless_if_at_least_5_added_files,0,[0],0.04003109211037699,0.04003109211037699,0.006412747765254567,198,8,0.9611650485436893
all_files_test_add,1,[0],0.001748931208705791,0.001748931208705791,0.0013602798289933929,4,5,0.4444444444444444
bugless_if_not_code_files,2,[0],0.017877963466770307,0.014768752429071124,0.005635445005829771,67,25,0.7282608695652174
bugless_if_many_files_changes,3,[0],0.10085503303536728,0.10007773027594248,0.01535172949863972,491,28,0.9460500963391136
bugless_if_at_least_2_removed_files,4,[0],0.022736105713175282,0.022541780023319084,0.003497862417411582,108,9,0.9230769230769231
all_files_test_fix,5,[0],0.000388651379712398,0.000388651379712398,0.000194325689856199,2,0,1.0
refactoring_if_at_least_2_renamed,6,[0],0.02098717450446949,0.02098717450446949,0.002137582588418189,104,4,0.962962962962963
buggless_if_many_lines_changed,7,[0],0.3651379712397979,0.3206373882627283,0.11465215701515741,1492,387,0.7940393826503459
no_files_have_modified_status,8,[0],0.02118150019432569,0.020209871745044693,0.00388651379712398,93,16,0.8532110091743119
bug_message_keyword_bad,9,[1],0.00388651379712398,0.003303536727555383,0.001748931208705791,13,7,0.65
bug_message_keyword_broken,10,[1],0.004275165176836378,0.00388651379712398,0.0025262339681305867,14,8,0.6363636363636364
bug_message_keyword_bug,11,[1],0.1352506801399145,0.1335017489312087,0.07928488146132918,380,316,0.5459770114942528
bug_message_keyword_close,12,[1],0.016906335017489314,0.012048192771084338,0.007384376214535562,58,29,0.6666666666666666
bug_message_keyword_concurr,13,[1],0.00777302759424796,0.00777302759424796,0.006412747765254567,27,13,0.675
bug_message_keyword_correct,14,[1],0.01729498639720171,0.01535172949863972,0.010882238631947143,57,32,0.6404494382022472
bug_message_keyword_corrupt,15,[1],0.004858142246404975,0.004469490866692577,0.003497862417411582,20,5,0.8
bug_message_keyword_crash,16,[1],0.001165954139137194,0.000777302759424796,0.000582977069568597,5,1,0.8333333333333333
bug_message_keyword_deadlock,17,[1],0.005441119315973571,0.005246793626117373,0.004275165176836378,28,0,1.0
bug_message_keyword_defect,18,[1],0.000194325689856199,0.000194325689856199,0.0,1,0,1.0
bug_message_keyword_disabl,19,[1],0.005635445005829771,0.004663816556548776,0.004080839486980179,12,17,0.41379310344827586
bug_message_keyword_endless,20,[1],0.000971628449280995,0.000971628449280995,0.000194325689856199,5,0,1.0
bug_message_keyword_ensur,21,[1],0.003109211037699184,0.0027205596579867857,0.00194325689856199,11,5,0.6875
bug_message_keyword_error,22,[1],0.017100660707345512,0.01535172949863972,0.011270890011659542,42,46,0.4772727272727273
bug_message_keyword_except,23,[1],0.028371550719005052,0.02565099106101827,0.015934706568208317,80,66,0.547945205479452
bug_message_keyword_fail,24,[1],0.04391760590750097,0.03225806451612903,0.025262339681305868,131,95,0.5796460176991151
bug_message_keyword_bugfix,25,[1],0.22172561212592304,0.19141080450835601,0.12223085891954917,664,477,0.581945661700263
bug_message_keyword_garbag,26,[1],0.003303536727555383,0.0029148853478429848,0.002331908278274388,9,8,0.5294117647058824
